id,time,InfectionLevel11,dead1,infected1,naive1,patientFlowOver11,patientFlowOver21,patient_severe_critical1,vaccinated1
2785,58/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2786,58/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2787,58/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2788,58/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2789,58/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2790,58/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2791,58/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2792,58/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2793,58/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2794,58/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2795,58/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2796,58/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2797,58/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2798,58/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2799,58/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2800,58/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2801,58/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2802,58/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2803,58/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2804,58/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2805,58/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2806,58/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2807,58/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2808,58/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2809,58/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2810,58/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2811,58/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2812,58/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2813,58/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2814,58/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2815,58/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2816,58/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2817,58/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2818,58/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2819,58/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2820,58/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2821,58/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2822,58/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2823,58/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2824,58/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2825,58/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2826,58/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2827,58/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2828,58/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2829,58/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2830,58/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2831,58/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2832,59/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2833,59/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2834,59/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2835,59/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2836,59/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2837,59/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2838,59/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2839,59/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2840,59/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2841,59/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2842,59/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2843,59/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2844,59/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2845,59/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2846,59/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2847,59/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2848,59/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2849,59/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2850,59/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2851,59/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2852,59/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2853,59/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2854,59/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2855,59/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2856,59/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2857,59/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2858,59/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2859,59/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2860,59/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2861,59/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2862,59/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2863,59/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2864,59/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2865,59/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2866,59/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2867,59/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2868,59/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2869,59/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2870,59/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2871,59/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2872,59/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2873,59/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2874,59/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2875,59/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2876,59/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2877,59/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2878,59/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2879,59/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2880,60/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2881,60/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2882,60/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2883,60/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2884,60/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2885,60/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2886,60/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2887,60/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2888,60/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2889,60/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2890,60/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2891,60/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2892,60/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2893,60/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2894,60/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2895,60/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2896,60/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2897,60/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2898,60/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2899,60/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2900,60/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2901,60/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2902,60/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2903,60/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2904,60/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2905,60/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2906,60/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2907,60/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2908,60/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2909,60/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2910,60/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2911,60/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2912,60/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2913,60/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2914,60/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2915,60/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2916,60/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2917,60/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2918,60/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2919,60/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2920,60/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2921,60/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2922,60/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2923,60/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2924,60/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2925,60/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2926,60/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2927,60/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2928,61/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2929,61/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2930,61/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2931,61/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2932,61/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2933,61/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2934,61/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2935,61/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2936,61/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2937,61/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2938,61/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2939,61/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2940,61/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2941,61/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2942,61/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2943,61/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2944,61/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2945,61/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2946,61/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2947,61/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2948,61/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2949,61/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2950,61/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2951,61/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2952,61/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2953,61/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2954,61/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2955,61/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2956,61/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2957,61/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2958,61/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2959,61/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2960,61/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2961,61/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2962,61/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2963,61/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2964,61/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2965,61/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2966,61/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2967,61/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2968,61/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2969,61/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2970,61/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2971,61/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2972,61/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2973,61/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2974,61/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2975,61/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2976,62/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2977,62/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2978,62/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2979,62/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2980,62/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2981,62/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2982,62/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2983,62/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2984,62/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2985,62/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2986,62/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2987,62/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2988,62/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2989,62/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2990,62/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2991,62/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2992,62/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2993,62/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2994,62/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2995,62/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2996,62/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2997,62/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2998,62/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
2999,62/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3000,62/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3001,62/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3002,62/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3003,62/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3004,62/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3005,62/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3006,62/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3007,62/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3008,62/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3009,62/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3010,62/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3011,62/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3012,62/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3013,62/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3014,62/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3015,62/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3016,62/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3017,62/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3018,62/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3019,62/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3020,62/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3021,62/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3022,62/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3023,62/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3024,63/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3025,63/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3026,63/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3027,63/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3028,63/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3029,63/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3030,63/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3031,63/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3032,63/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3033,63/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3034,63/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3035,63/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3036,63/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3037,63/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3038,63/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3039,63/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3040,63/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3041,63/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3042,63/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3043,63/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3044,63/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3045,63/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3046,63/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3047,63/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3048,63/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3049,63/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3050,63/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3051,63/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3052,63/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3053,63/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3054,63/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3055,63/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3056,63/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3057,63/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3058,63/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3059,63/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3060,63/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3061,63/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3062,63/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3063,63/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3064,63/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3065,63/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3066,63/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3067,63/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3068,63/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3069,63/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3070,63/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3071,63/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3072,64/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3073,64/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3074,64/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3075,64/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3076,64/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3077,64/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3078,64/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3079,64/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3080,64/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3081,64/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3082,64/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3083,64/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3084,64/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3085,64/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3086,64/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3087,64/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3088,64/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3089,64/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3090,64/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3091,64/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3092,64/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3093,64/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3094,64/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3095,64/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3096,64/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3097,64/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3098,64/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3099,64/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3100,64/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3101,64/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3102,64/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3103,64/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3104,64/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3105,64/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3106,64/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3107,64/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3108,64/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3109,64/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3110,64/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3111,64/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3112,64/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3113,64/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3114,64/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
3115,64/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
